cluster,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount_log1p,Time_sin,Time_cos
0,-7.519637674036451,5.9216485845585405,-12.164752969929612,4.916502337596346,-8.628518711455387,-3.0941032820129815,-11.332555969595907,7.9949582141042885,-3.3568024172163486,-11.09234960189603,6.6633530821914055,-11.286505265306655,0.6030777137063774,-10.922849516721813,-0.36523401572995157,-9.76572811117546,-15.643326843302521,-6.157438451311105,2.660878654939114,0.9848640304161328,2.681732801998434,-1.1365954529730298,-1.2203427119669004,0.28318752009629516,1.505927170964329,-0.3971254042241836,1.5180198382940282,0.644603231640189,0.778600598777323,1.5274928016653715,0.5522623912043588
1,0.009034406496639693,-0.007114515720334649,0.014615241854140492,-0.0059068910744049016,0.010366662448684892,0.0037173848001757948,0.013615405650295436,-0.00960547642863951,0.004033002503664014,0.013326811696310815,-0.008005630455175897,0.013560078412462923,-0.0007245627317257222,0.013123167220731044,0.00043880738774123863,0.011732953277343357,0.01879454566676315,0.007397803505780253,-0.003196890654712584,-0.0011832567445928819,-0.0032219456972348097,0.001365553207416525,0.00146617065915127,-0.0003402333040804409,-0.001809283745651993,0.00047712303270826045,-0.0018238123808098096,-0.0007744532218344285,-0.0009354432504331306,-0.0018351935943115994,-0.0006635110827445352
