sorted_position,k_distance,min_samples
126,1.548193576769593,10
127,1.5514244149395742,10
128,1.5522499083831578,10
129,1.553379757467138,10
130,1.5545020665705804,10
131,1.557008519689626,10
132,1.5571376119583598,10
133,1.55783833707862,10
134,1.55838527289476,10
135,1.5592815022538917,10
136,1.5646946988197297,10
137,1.5660264862576894,10
138,1.5687163668784465,10
139,1.5691110726868864,10
140,1.569592774875182,10
141,1.5697608600025326,10
142,1.569924816725328,10
143,1.5807354068189818,10
144,1.5811543906716683,10
145,1.5840933324460855,10
146,1.58620225577108,10
147,1.5882477980084293,10
148,1.591907951289417,10
149,1.593212780411382,10
150,1.5932867282557122,10
151,1.5953148372158183,10
152,1.601670610856034,10
153,1.6068712218038779,10
154,1.6069372079389463,10
155,1.607516060303319,10
156,1.62316344637123,10
157,1.6235480704536014,10
158,1.6239977393646883,10
159,1.6248755938971746,10
160,1.631978584246397,10
161,1.6325880693439379,10
162,1.6341475908032053,10
163,1.6347182918854328,10
164,1.6385975090745821,10
165,1.6402881465372237,10
166,1.6403239587371523,10
167,1.642967018238788,10
168,1.6437470999517652,10
169,1.644901858625067,10
170,1.644901858625067,10
171,1.6454515247417327,10
172,1.6470308701469745,10
173,1.6473798518187788,10
174,1.6474120518698385,10
175,1.6484011069894857,10
176,1.6487944955193252,10
177,1.6499866699299164,10
178,1.6512273543034333,10
179,1.6534015457675704,10
180,1.6538070359481614,10
181,1.653848508809751,10
182,1.6538884849328583,10
183,1.6551780897764574,10
184,1.661576380557261,10
185,1.6628557780657325,10
186,1.6628809963431161,10
187,1.6632536160065694,10
188,1.6635072688169992,10
189,1.6635297829439761,10
190,1.6640129284502052,10
191,1.6689227636143384,10
192,1.670605693264445,10
193,1.6735324099488509,10
194,1.6756059495798736,10
195,1.6768966453999319,10
196,1.6786912511912069,10
197,1.6786912511912069,10
198,1.6807864283886975,10
199,1.6816556829683624,10
200,1.6836489329876654,10
201,1.6844464573389775,10
202,1.6871120169754212,10
203,1.6875221546429269,10
204,1.6896151725560578,10
205,1.6904086516883678,10
206,1.6916922682375484,10
207,1.6948223206645432,10
208,1.695827594085759,10
209,1.6972630539614986,10
210,1.6975624589680403,10
211,1.6999746738524493,10
212,1.700899128096765,10
213,1.7036627566663307,10
214,1.7073476187583074,10
215,1.7077216511761821,10
216,1.7151067126699757,10
217,1.7180409763013427,10
218,1.7203449396548742,10
219,1.722821802747548,10
220,1.7235840466811325,10
221,1.723981490926887,10
222,1.7246432875529847,10
223,1.725352291029949,10
224,1.7256357167483816,10
225,1.7265516787467905,10
226,1.7308085308386292,10
227,1.7321840535361095,10
228,1.732214077395324,10
229,1.7361607180788665,10
230,1.7380285967198181,10
231,1.7388161593887812,10
232,1.7402671607648603,10
233,1.7409674436312013,10
234,1.7413096919883895,10
235,1.7413964384222036,10
236,1.741657355624253,10
237,1.741667482245643,10
238,1.7427328620084632,10
239,1.7431338265953666,10
240,1.7433748921973464,10
241,1.7433748921973464,10
242,1.7446897437819715,10
243,1.7451181941678429,10
244,1.7455171754577306,10
245,1.7471223062833625,10
246,1.748715045694892,10
247,1.7517209487358771,10
248,1.7563871182911435,10
249,1.75694821744085,10
250,1.7569747797404682,10
251,1.758525448012837,10
252,1.7592247231612974,10
253,1.7598831729720052,10
254,1.7605650019247485,10
255,1.7605650019247485,10
256,1.764310662699818,10
257,1.7645299567303763,10
258,1.7655313502954406,10
259,1.7665528731934614,10
260,1.767018989770867,10
261,1.767023736267912,10
262,1.7682389170361907,10
263,1.7691957657051316,10
264,1.7718576135367492,10
265,1.7718643291338003,10
266,1.7728649365827842,10
267,1.773528587817197,10
268,1.7764467719711419,10
269,1.7780941826395678,10
270,1.7788399532323484,10
271,1.7792470553887385,10
272,1.7795579371830923,10
273,1.7797380898273878,10
274,1.7800832186835338,10
275,1.7809350947572176,10
276,1.7818181716450592,10
277,1.7819427785684006,10
278,1.7843392243238352,10
279,1.7855701334710028,10
280,1.78589372300527,10
281,1.7865777017951396,10
282,1.789144331757084,10
283,1.7893539230679927,10
284,1.7918526555289596,10
285,1.7918833801418674,10
286,1.7926691387368645,10
287,1.7953687800021323,10
288,1.799084957254699,10
289,1.802530445867459,10
290,1.8038673933099494,10
291,1.8040197468669725,10
292,1.8040634629618075,10
293,1.8042328252701607,10
294,1.80449576249842,10
295,1.80449576249842,10
296,1.8071479861232014,10
297,1.8071907821101625,10
298,1.8078562515266086,10
299,1.809058314189505,10
300,1.809984808502616,10
301,1.8121299697878384,10
302,1.8130321381693315,10
303,1.813109770543547,10
304,1.813237467503659,10
305,1.8154451646788086,10
306,1.8163692900610848,10
307,1.8171853675902043,10
308,1.8175094276263164,10
309,1.8181604263541788,10
310,1.8197427000714406,10
311,1.8205330423823771,10
312,1.8205604265400623,10
313,1.8253940106465156,10
314,1.8258034931790823,10
315,1.8265132993177977,10
316,1.8270450702040641,10
317,1.8275732535887994,10
318,1.8298247156558332,10
319,1.8315801170051615,10
320,1.8315994986222273,10
321,1.8316175969064854,10
322,1.8316175969064854,10
323,1.831902049411198,10
324,1.833445645335917,10
325,1.8339891847629073,10
326,1.834015629276798,10
327,1.8344583219865607,10
328,1.8353375755735353,10
329,1.8353995997501482,10
330,1.8355386410204915,10
331,1.837964284580557,10
332,1.838748588939745,10
333,1.841206199311454,10
334,1.8412547998141415,10
335,1.8414327920091036,10
336,1.8437067947953034,10
337,1.845386652182691,10
338,1.846882648346536,10
339,1.848560882184499,10
340,1.84932786860559,10
341,1.8493413771582448,10
342,1.852165740313476,10
343,1.8529913267808824,10
344,1.8531808871561823,10
345,1.8536914355440248,10
346,1.854994635006085,10
347,1.8558490571971489,10
348,1.856395207737,10
349,1.857190336070461,10
350,1.8577427804455198,10
351,1.8583192876592989,10
352,1.858683067660142,10
353,1.859452350432593,10
354,1.8608966010181736,10
355,1.8610087876523582,10
356,1.8622291751065072,10
357,1.8632872629858717,10
358,1.8637672528848896,10
359,1.8643564897521363,10
360,1.866323898785972,10
361,1.867031604346909,10
362,1.8679795767135834,10
363,1.8686306086596407,10
364,1.8686306086596407,10
365,1.8704798042799087,10
366,1.8737201369147598,10
367,1.8746178686993917,10
368,1.875577507960952,10
369,1.8761343964141637,10
370,1.8781603910334126,10
371,1.878163088266725,10
372,1.8786358979998314,10
373,1.8791001890343455,10
374,1.8810804255702138,10
375,1.8815662953312888,10
376,1.8821143178061794,10
377,1.8843020842894695,10
378,1.8851032858821084,10
379,1.8857225143664609,10
380,1.8867789117079539,10
381,1.887024986840361,10
382,1.8871360200126972,10
383,1.8876164325288403,10
384,1.8879547205973481,10
385,1.8884021982472587,10
386,1.8893354727406944,10
387,1.8905764864079975,10
388,1.890876813516331,10
389,1.891024105939505,10
390,1.8932048817926723,10
391,1.8935001948770653,10
392,1.8939625660334385,10
393,1.8943364506119857,10
394,1.8946219711520644,10
395,1.8948672579339128,10
396,1.8952465520604078,10
397,1.895497861841156,10
398,1.8957713536785228,10
399,1.8960308352411759,10
400,1.896038046825398,10
401,1.8966031777345973,10
402,1.8969756369365505,10
403,1.8976990957616156,10
404,1.8978852795093257,10
405,1.8980601713095993,10
406,1.9002173736305616,10
407,1.9002334504916372,10
408,1.9012316894489028,10
409,1.9012316894489028,10
410,1.9015657363636735,10
411,1.9016506011214536,10
412,1.902051738974343,10
413,1.9024559010269568,10
414,1.9033207577791809,10
415,1.903368235036777,10
416,1.9051871315269369,10
417,1.9058115343599715,10
418,1.9070490250854049,10
419,1.9073672618968665,10
420,1.9077407097981698,10
421,1.9084416291660855,10
422,1.9086172511532353,10
423,1.909144849039484,10
424,1.9113202411069417,10
425,1.9135819849828557,10
426,1.9143042216461026,10
427,1.9147450189992805,10
428,1.9147450189992805,10
429,1.9162754576037624,10
430,1.918377296286955,10
431,1.921110176137895,10
432,1.9215667246381378,10
433,1.9217827473308366,10
434,1.9219359018000022,10
435,1.9222510925466885,10
436,1.922821344466404,10
437,1.923365742846827,10
438,1.9236911158746874,10
439,1.9240622224387143,10
440,1.924179797422984,10
441,1.9246617613176327,10
442,1.9249120633551327,10
443,1.925629277800382,10
444,1.925806986628933,10
445,1.9261281543636757,10
446,1.928435097731928,10
447,1.9294928976910812,10
448,1.9301429478596581,10
449,1.9323942969848413,10
450,1.9344492685967332,10
451,1.9348198959245944,10
452,1.9349598767253515,10
453,1.936858403558005,10
454,1.941127197365721,10
455,1.9413553202224385,10
456,1.942261104824147,10
457,1.9424095279687463,10
458,1.9447364045363342,10
459,1.9458369438929837,10
460,1.9460280990220882,10
461,1.947193548494823,10
462,1.948053894463814,10
463,1.948889916144312,10
464,1.949220321892575,10
465,1.9494405773122903,10
466,1.9509772184667047,10
467,1.9509772184667047,10
468,1.9512230607575263,10
469,1.9514884777358092,10
470,1.9515708324542467,10
471,1.9565714782151302,10
472,1.9575321094087645,10
473,1.9583086373926195,10
474,1.959449441453816,10
475,1.9596746480680045,10
476,1.9602228832302353,10
477,1.9604979367078665,10
478,1.9617355358148019,10
479,1.9619460500516877,10
480,1.9628410800802742,10
481,1.9635078343713321,10
482,1.965013435558723,10
483,1.965270758659697,10
484,1.9653389811665272,10
485,1.9653389811665272,10
486,1.9656722979821681,10
487,1.9658158872012825,10
488,1.9663984945896635,10
489,1.9668946941914602,10
490,1.9676266718570208,10
491,1.9686184655921666,10
492,1.9692422611230231,10
493,1.9702360014581495,10
494,1.970457639578617,10
495,1.9715657703289873,10
496,1.971603958025502,10
497,1.9729919410058272,10
498,1.973457966396711,10
499,1.973960140233479,10
500,1.9743084267046345,10
501,1.975101343627328,10
502,1.9756397619628792,10
503,1.97637817443416,10
504,1.9767144378687336,10
505,1.9767947832439408,10
506,1.977147488931517,10
507,1.977717690753033,10
508,1.978279206704434,10
509,1.979001805749286,10
510,1.979192183070508,10
511,1.9805196159239116,10
512,1.9812771476407047,10
513,1.9820762169742157,10
514,1.9821530965800898,10
515,1.9821530965800898,10
516,1.982255187110022,10
517,1.9828834561927133,10
518,1.9833376295923564,10
519,1.9851353003994672,10
520,1.9862623550419325,10
521,1.9876387824505455,10
522,1.988120404521003,10
523,1.9888287532566984,10
524,1.9895568767635738,10
525,1.98958587861261,10
526,1.9902301635430915,10
527,1.990467265287035,10
528,1.9911645816924501,10
529,1.9911645816924501,10
530,1.994876147242178,10
531,1.9953608266082892,10
532,1.9958750852642857,10
533,1.997711274944509,10
534,1.9980852997498062,10
535,1.9981896223889095,10
536,1.9984257133545864,10
537,1.9988109457771064,10
538,1.9991399541002464,10
539,1.9992178739359943,10
540,1.9993050770910465,10
541,1.9994659625495106,10
542,2.002475758661918,10
543,2.0033014830286233,10
544,2.00339347948263,10
545,2.004345100211156,10
546,2.004386397603616,10
547,2.0054053123225004,10
548,2.0055297525452627,10
549,2.0064426069448484,10
550,2.0069992371631384,10
551,2.0071399378759036,10
552,2.007213818460394,10
553,2.008139546195788,10
554,2.0081753011555357,10
555,2.0082634519760845,10
556,2.008596850464839,10
557,2.0091879788439133,10
558,2.0097709983727703,10
559,2.0103376815285254,10
560,2.0111714667865943,10
561,2.012120127070167,10
562,2.012581541648992,10
563,2.013350681796751,10
564,2.013972157737516,10
565,2.0145833824927575,10
566,2.014628504073684,10
567,2.0146664192252777,10
568,2.0175555052626475,10
569,2.017752290532901,10
570,2.018324604998801,10
571,2.0184001227619417,10
572,2.0189287394316997,10
573,2.018984975535823,10
574,2.019192896717428,10
575,2.0198120270979354,10
576,2.0205739763912076,10
577,2.0214709683589542,10
578,2.0217968925352787,10
579,2.0228880487363536,10
580,2.0231817802643492,10
581,2.023429613430056,10
582,2.0236483929968663,10
583,2.0236483929968663,10
584,2.0239901845751627,10
585,2.024247500992582,10
586,2.025051835306741,10
587,2.0263984546761233,10
588,2.026548310543203,10
589,2.0274951650667195,10
590,2.027657607879355,10
591,2.0278031540964934,10
592,2.028430128816113,10
593,2.02920626340691,10
594,2.029468364652866,10
595,2.030172601198447,10
596,2.0302030815927252,10
597,2.030218465326224,10
598,2.0310504200492114,10
599,2.031317766466708,10
600,2.0314391318225287,10
601,2.0315137966554166,10
602,2.0321180121589415,10
603,2.032276630227736,10
604,2.032842235950772,10
605,2.032915477724911,10
606,2.0329254146492595,10
607,2.0331933792758785,10
608,2.0331952868307988,10
609,2.033243111960786,10
610,2.033243111960786,10
611,2.0345570373285433,10
612,2.035157587694016,10
613,2.0357980866793435,10
614,2.036181969133932,10
615,2.036386850859143,10
616,2.036746576845,10
617,2.0371644204085926,10
618,2.0373753528042187,10
619,2.03738095261009,10
620,2.038018201900905,10
621,2.039884687144463,10
622,2.0427064191731095,10
623,2.0430489054076095,10
624,2.0436812881634308,10
625,2.0442815408901733,10
626,2.0442815408901733,10
627,2.044579152108313,10
628,2.0450649138692385,10
629,2.0467579926568615,10
630,2.0478298992923265,10
631,2.048727272077111,10
632,2.049358835710939,10
633,2.0499785184828645,10
634,2.0503130267020766,10
635,2.0507540593458873,10
636,2.0513733792296986,10
637,2.052237876410094,10
638,2.0522860077560865,10
639,2.0533953433239773,10
640,2.053793820377171,10
641,2.0538449716952702,10
642,2.0546360669432135,10
643,2.0546729498070486,10
644,2.0563895887074866,10
645,2.0565725447994843,10
646,2.0570279569097725,10
647,2.0571550663973577,10
648,2.05724222325879,10
649,2.057298762357595,10
650,2.057427427506549,10
651,2.057483390709954,10
652,2.0578546157167352,10
653,2.058416302894214,10
654,2.0585342252416674,10
655,2.059258538265046,10
656,2.0597744696109923,10
657,2.061222709021961,10
658,2.0626135184881025,10
659,2.062753175612494,10
660,2.0629940465048753,10
661,2.063058464561938,10
662,2.06314897708894,10
663,2.0637118649530306,10
664,2.06496017268319,10
665,2.0655097941142944,10
666,2.0680211081145217,10
667,2.0683064039441454,10
668,2.068734517317307,10
669,2.069540506531449,10
670,2.0695427524936143,10
671,2.069862625793395,10
672,2.0701008158536407,10
673,2.0702472098122415,10
674,2.0717857992877566,10
675,2.071909013577699,10
676,2.0725678442107776,10
677,2.072625637645223,10
678,2.073312417870267,10
679,2.073994085249187,10
680,2.075598219289672,10
681,2.0757440306491195,10
682,2.0761613138222743,10
683,2.0767606275512027,10
684,2.0768075110067974,10
685,2.0773753420514303,10
686,2.0778063383628136,10
687,2.0780382838710305,10
688,2.0781489647741256,10
689,2.0781804466295988,10
690,2.07939312999326,10
691,2.080023418937362,10
692,2.0800830669403627,10
693,2.080229178134812,10
694,2.0803138066266422,10
695,2.080603215346207,10
696,2.081142347096132,10
697,2.0813497383646062,10
698,2.0813523287392157,10
699,2.0813886763313154,10
700,2.0831382583970783,10
701,2.0833531396093155,10
702,2.0851954839792506,10
703,2.0855594955024825,10
704,2.0861344430084423,10
705,2.086235403455937,10
706,2.0867337607955507,10
707,2.0872898756156446,10
708,2.0880094380588146,10
709,2.088089647421067,10
710,2.0885362813861166,10
711,2.0900426484989967,10
712,2.0903544549657327,10
713,2.0912080342377575,10
714,2.09140188670327,10
715,2.0921983004558555,10
716,2.093252364030168,10
717,2.093893372612279,10
718,2.094650398463285,10
719,2.094774600161541,10
720,2.094774600161541,10
721,2.0948515679078916,10
722,2.0952256426723044,10
723,2.0954075673446515,10
724,2.096817512459452,10
725,2.097333565703281,10
726,2.097762595944456,10
727,2.0982768266152774,10
728,2.098387763479652,10
729,2.0993769902653674,10
730,2.099583660256935,10
731,2.1002011278420647,10
732,2.100225564146668,10
733,2.100558829019373,10
734,2.1018903146398173,10
735,2.101907872474,10
736,2.101990248129791,10
737,2.102799153222384,10
738,2.1029270558736712,10
739,2.1031369789504746,10
740,2.103558786873976,10
741,2.1040607446418886,10
742,2.1042020067029448,10
743,2.1044327294948326,10
744,2.1047480834448677,10
745,2.104869644406635,10
746,2.105010595263028,10
747,2.1052016546522747,10
748,2.1053365582819827,10
749,2.1055113864940496,10
750,2.1061219861893012,10
751,2.10618114758941,10
752,2.1063867516214962,10
753,2.10649932811701,10
754,2.1067043619526595,10
755,2.106976529852045,10
756,2.1069826417188704,10
757,2.1079783139388706,10
758,2.108131534937755,10
759,2.108203967764631,10
760,2.1096449660573318,10
761,2.1100999053965874,10
762,2.1104231217272833,10
763,2.110510698241876,10
764,2.1108995068988463,10
765,2.1113986930664965,10
766,2.111465223128362,10
767,2.1115485626902295,10
768,2.112339394555439,10
769,2.1129438344944607,10
770,2.1133305800710893,10
771,2.1133305800710893,10
772,2.113899717696668,10
773,2.1143579601238947,10
774,2.1148166490881803,10
775,2.1154945748530634,10
776,2.115610778095228,10
777,2.1164225123500433,10
778,2.1176595215775316,10
779,2.118450119096592,10
780,2.119369205831152,10
781,2.1195166828743566,10
782,2.1197084746194066,10
783,2.120290569453598,10
784,2.1213570148507706,10
785,2.1217723737884535,10
786,2.1218671066143378,10
787,2.1222548457996124,10
788,2.1226844556520694,10
789,2.122707608079629,10
790,2.123010774966273,10
791,2.1236585492436557,10
792,2.123773033726467,10
793,2.124077103934728,10
794,2.124191851049778,10
795,2.1252737677312594,10
796,2.12529228945567,10
797,2.125677557897604,10
798,2.1260885056188346,10
799,2.126780003775879,10
800,2.126800839332726,10
801,2.1271259061539953,10
802,2.127357448003363,10
803,2.1285874193783156,10
804,2.1287114818302193,10
805,2.1288905581494832,10
806,2.1289477613128907,10
807,2.1292086143729785,10
808,2.1299626100181026,10
809,2.1303385583818595,10
810,2.130430815562894,10
811,2.13094215470851,10
812,2.1314124376396473,10
813,2.131554020443429,10
814,2.131635709519166,10
815,2.13197404187895,10
816,2.1321306918973444,10
817,2.1321595443735584,10
818,2.1326491903422387,10
819,2.13278053964351,10
820,2.1343260452034176,10
821,2.134921766647387,10
822,2.136723374578317,10
823,2.1383884016378434,10
824,2.139311987788586,10
825,2.139407594106332,10
826,2.1398117615302388,10
827,2.140507977367505,10
828,2.1410882423707,10
829,2.14145030933421,10
830,2.14172582272211,10
831,2.14172582272211,10
832,2.1418477254276223,10
833,2.142029825826626,10
834,2.1422719287746976,10
835,2.1428180661655984,10
836,2.1429631678689143,10
837,2.1429969836854417,10
838,2.143253277714241,10
839,2.1436595692112705,10
840,2.1438974471903007,10
841,2.1440011010510927,10
842,2.1450198579037956,10
843,2.1451684524677974,10
844,2.1459298543363996,10
845,2.146093243993971,10
846,2.146126934010204,10
847,2.1461642044968383,10
848,2.1465023447032707,10
849,2.146981978674197,10
850,2.1473983327806327,10
851,2.147621206901359,10
852,2.147983296443162,10
853,2.1483512594369936,10
854,2.148382592583729,10
855,2.14877467903423,10
856,2.149645615857291,10
857,2.1497130609844977,10
858,2.150180896693925,10
859,2.1502109734770745,10
860,2.1503386981920993,10
861,2.150662642549365,10
862,2.1510700690698092,10
863,2.151122499923834,10
864,2.1515346510673186,10
865,2.151573159988611,10
866,2.151959640013231,10
867,2.152480228210989,10
868,2.152621180612693,10
869,2.152951771085487,10
870,2.153417155612857,10
871,2.1537518214644207,10
872,2.1537923453847663,10
873,2.1538356595509383,10
874,2.1538356595509383,10
875,2.1538438815476297,10
876,2.1539627337785263,10
877,2.1547949986489217,10
878,2.154996681095935,10
879,2.1550302702971402,10
880,2.1550302702971402,10
881,2.155059701330473,10
882,2.1551684715330124,10
883,2.1553134957960105,10
884,2.1553134957960105,10
885,2.1555215233338854,10
886,2.1565158701895997,10
887,2.1565264926459817,10
888,2.156532327985821,10
889,2.156532327985821,10
890,2.1574585492250833,10
891,2.15792655212801,10
892,2.158079797628801,10
893,2.1581032385518593,10
894,2.1584625542183353,10
895,2.1588588081606312,10
896,2.1590448518536696,10
897,2.1591541620623196,10
898,2.1592012367287876,10
899,2.1604962035078077,10
900,2.1607956624680544,10
901,2.1608843948498757,10
902,2.1608935502829723,10
903,2.161193498684938,10
904,2.1612699513252616,10
905,2.1617508969512675,10
906,2.1617752834151713,10
907,2.1624949594498566,10
908,2.1630776562812954,10
909,2.1637833831840156,10
910,2.1639521142771994,10
911,2.1642238135841043,10
912,2.1644325893016823,10
913,2.1644487849788594,10
914,2.164751798633698,10
915,2.164845390688046,10
916,2.1651080613294575,10
917,2.1654808842110804,10
918,2.166132407510282,10
919,2.166267654372752,10
920,2.166824588262519,10
921,2.1670864123364257,10
922,2.1681413667791096,10
923,2.168247416239656,10
924,2.1684878972901664,10
925,2.169438573734684,10
926,2.1695128309151652,10
927,2.169575809740912,10
928,2.170333536675145,10
929,2.1705128240109435,10
930,2.170582190350229,10
931,2.170582190350229,10
932,2.1707824613413598,10
933,2.1710097815684666,10
934,2.171645122985137,10
935,2.1718817227898675,10
936,2.1720112957671573,10
937,2.1728336355965743,10
938,2.1730547446274597,10
939,2.17315260351372,10
940,2.1740555252943774,10
941,2.174505980351079,10
942,2.1746478188366973,10
943,2.1751605022414715,10
944,2.1753869903604905,10
945,2.175542945346348,10
946,2.175761663554648,10
947,2.1758112924571438,10
948,2.1758872498039397,10
949,2.1770733937681834,10
950,2.1772162406395053,10
951,2.177258046542306,10
952,2.1785789090823133,10
953,2.17944198303733,10
954,2.179666973944309,10
955,2.1799579601711776,10
956,2.1801291547001544,10
957,2.1801291547001544,10
958,2.18039409526071,10
959,2.1812741272868417,10
960,2.1812741272868417,10
961,2.181428572960177,10
962,2.1815236693788487,10
963,2.1818881474949183,10
964,2.1825005575316463,10
965,2.1828309866278786,10
966,2.1832300307293466,10
967,2.183484929900334,10
968,2.1838417646184656,10
969,2.184287627429457,10
970,2.1845046372973322,10
971,2.1847731462788635,10
972,2.18500289393402,10
973,2.1850117902746575,10
974,2.1856911582912404,10
975,2.1861640579756267,10
976,2.1865140142230035,10
977,2.1872921325922956,10
978,2.1873657180212143,10
979,2.1889466920830163,10
980,2.1892391147892543,10
981,2.19005544654513,10
982,2.19109239908141,10
983,2.192128211798383,10
984,2.1922730578860716,10
985,2.192973878054213,10
986,2.1931176620741435,10
987,2.1932190971303513,10
988,2.1933639908084808,10
989,2.1935983094867293,10
990,2.1936644200831856,10
991,2.194079141819148,10
992,2.194414251850335,10
993,2.194556382969315,10
994,2.1948689462856117,10
995,2.195551733844242,10
996,2.1955979649424755,10
997,2.1960028580988253,10
998,2.196220580477151,10
999,2.197174479992462,10
1000,2.198009991258822,10
1001,2.1980962209244317,10
1002,2.1991487142998567,10
1003,2.1994353575498047,10
1004,2.1994353575498047,10
1005,2.199606331129453,10
1006,2.1998443241020857,10
1007,2.200113639289377,10
1008,2.200324152845776,10
1009,2.2011719317804723,10
1010,2.201461850465172,10
1011,2.202048292863774,10
1012,2.202997887853829,10
1013,2.2031492364484926,10
1014,2.203288878547881,10
1015,2.203288878547881,10
1016,2.2033983520088314,10
1017,2.2035488189544545,10
1018,2.2036794779092714,10
1019,2.2045141683746468,10
1020,2.2047019271230055,10
1021,2.2058389327314867,10
1022,2.206392570022535,10
1023,2.2073384733276535,10
1024,2.207597359617754,10
1025,2.2083337062204222,10
1026,2.2091854523974064,10
1027,2.209373256992202,10
1028,2.210811843368439,10
1029,2.210840914592155,10
1030,2.2111563524893896,10
1031,2.2111980145151757,10
1032,2.211226834840734,10
1033,2.2115603397689796,10
1034,2.2116818497357555,10
1035,2.2117160896516737,10
1036,2.211808404091132,10
1037,2.211953044205753,10
1038,2.212217611457784,10
1039,2.212961593526626,10
1040,2.213603495523698,10
1041,2.2136887344577856,10
1042,2.213852369239806,10
1043,2.2141843733841364,10
1044,2.214363754119298,10
1045,2.2144646193231177,10
1046,2.215787905130202,10
1047,2.215830824498365,10
1048,2.217123622445344,10
1049,2.2173139235922132,10
1050,2.2175095500029496,10
1051,2.2187468851726404,10
1052,2.218763484847532,10
1053,2.2191693067100102,10
1054,2.220273192707036,10
1055,2.220322300185618,10
1056,2.220783686376928,10
1057,2.2210199938421016,10
1058,2.2225141364593894,10
1059,2.2226277556070784,10
1060,2.2234659640080503,10
1061,2.223595596689185,10
1062,2.2245868564679405,10
1063,2.2256930881028576,10
1064,2.2262489452287166,10
1065,2.2262685680584915,10
1066,2.22651933748169,10
1067,2.22659851381415,10
1068,2.2269987642553004,10
1069,2.227430564787693,10
1070,2.227430564787693,10
1071,2.2275483898193933,10
1072,2.2276247044044752,10
1073,2.2279600459325324,10
1074,2.2287226228939288,10
1075,2.229078217906982,10
1076,2.2294657945929104,10
1077,2.2299246801138937,10
1078,2.230019676672003,10
1079,2.230019676672003,10
1080,2.230554937078287,10
1081,2.2306238103942713,10
1082,2.2309889776138685,10
1083,2.2312734774101264,10
1084,2.2314446137040975,10
1085,2.2315216390079313,10
1086,2.231588868431416,10
1087,2.2322506759443783,10
1088,2.2329601366552243,10
1089,2.2334303545981515,10
1090,2.2334409789308207,10
1091,2.2353032951287806,10
1092,2.235450308134904,10
1093,2.235483961869236,10
