sorted_position,k_distance,min_samples
402,2.358800723379362,30
403,2.3591196895054027,30
404,2.359594190190567,30
405,2.359760709538202,30
406,2.359916470144408,30
407,2.3599204776176217,30
408,2.3599837078433015,30
409,2.360382013309538,30
410,2.3605147666966015,30
411,2.3605621546026234,30
412,2.3609453571213654,30
413,2.3609827063634086,30
414,2.3615567314231662,30
415,2.3615764432741986,30
416,2.3618877231425737,30
417,2.363982445168314,30
418,2.3642120800298065,30
419,2.365424246308619,30
420,2.3657614828076197,30
421,2.3675438770852306,30
422,2.3682938180764403,30
423,2.3684034969616787,30
424,2.3684321361593224,30
425,2.368572034821105,30
426,2.3686704986550846,30
427,2.3687807324473127,30
428,2.369253885372859,30
429,2.3694120164938095,30
430,2.3700360794483846,30
431,2.3707390620533366,30
432,2.3711690202074016,30
433,2.3711872282773148,30
434,2.3714436984742284,30
435,2.372362055870264,30
436,2.3725524677663694,30
437,2.3726454061565576,30
438,2.3726495912024257,30
439,2.372874005449844,30
440,2.3744672936093134,30
441,2.3745418114187813,30
442,2.3745627364910886,30
443,2.374799059653942,30
444,2.375125067599624,30
445,2.3754908671545514,30
446,2.375697881841052,30
447,2.377502646853124,30
448,2.3783808352699434,30
449,2.3787967260608722,30
450,2.3793097254024387,30
451,2.379586541077209,30
452,2.3802686035204514,30
453,2.3806892151279224,30
454,2.3810575875727853,30
455,2.3826202222382395,30
456,2.383697517427458,30
457,2.384144411147509,30
458,2.384544592680627,30
459,2.3847185139856815,30
460,2.3850750051159557,30
461,2.3853874172045546,30
462,2.3854711099710664,30
463,2.3868883321120458,30
464,2.3875145989151965,30
465,2.3885253024687025,30
466,2.3895925425758353,30
467,2.389663717057739,30
468,2.389983907581293,30
469,2.390571356813846,30
470,2.3907024748841317,30
471,2.3917810385088463,30
472,2.3926369600132387,30
473,2.3926569074180635,30
474,2.392966851122018,30
475,2.3932037826663226,30
476,2.3932820470038716,30
477,2.3934649672409383,30
478,2.3943387719303098,30
479,2.395371977365495,30
480,2.3963602689631904,30
481,2.3965864974817235,30
482,2.3968814496028172,30
483,2.3972678406627232,30
484,2.3972678406627232,30
485,2.397829998310012,30
486,2.3984747636244617,30
487,2.3989831600824942,30
488,2.400521046701182,30
489,2.4006209128020854,30
490,2.4006221240404146,30
491,2.400904062161485,30
492,2.402645672068581,30
493,2.4041063665039855,30
494,2.404458285703472,30
495,2.4047802127471556,30
496,2.4085320277059385,30
497,2.408647431943793,30
498,2.4089512806356015,30
499,2.409030190664752,30
500,2.4090305461345123,30
501,2.4096777095066106,30
502,2.409738487121683,30
503,2.4112431463134683,30
504,2.4123299693536717,30
505,2.412429013186729,30
506,2.413498287004182,30
507,2.4136967380134897,30
508,2.4138716431350016,30
509,2.4140836694059633,30
510,2.414649050162318,30
511,2.4151066951857314,30
512,2.4156997901375616,30
513,2.415824652746172,30
514,2.4166574820625315,30
515,2.416750618067125,30
516,2.418588804560655,30
517,2.419071973493382,30
518,2.4193053699323652,30
519,2.4201534303604912,30
520,2.420234331137348,30
521,2.4207815541873425,30
522,2.4209964643630566,30
523,2.422974740458583,30
524,2.4232465580122065,30
525,2.425094891036433,30
526,2.425757020147033,30
527,2.4258166868008066,30
528,2.4269650451992937,30
529,2.4273630230554084,30
530,2.427807910189387,30
531,2.428162390520345,30
532,2.4289007446116235,30
533,2.42902691279173,30
534,2.429044542917899,30
535,2.429151441819703,30
536,2.429184380680292,30
537,2.429685578838628,30
538,2.4297769032977032,30
539,2.4299724428383165,30
540,2.43011585851287,30
541,2.4301529567175892,30
542,2.4308645454012248,30
543,2.4312632391508324,30
544,2.4313401389519047,30
545,2.431625338555214,30
546,2.431834144727886,30
547,2.433742083233318,30
548,2.4346422386274162,30
549,2.4358413289842287,30
550,2.4362891524565313,30
551,2.4367087340179805,30
552,2.4369119746469363,30
553,2.4373430925474766,30
554,2.437572377912238,30
555,2.437655296032981,30
556,2.437938636185013,30
557,2.4382276407151218,30
558,2.4383188517100884,30
559,2.438728775603085,30
560,2.4388048696528486,30
561,2.438983159980575,30
562,2.439698123668776,30
563,2.4397387153357095,30
564,2.440813161041652,30
565,2.4410836105732616,30
566,2.4411934871462573,30
567,2.4417365097087065,30
568,2.443052313340345,30
569,2.4432658920470103,30
570,2.4437694692048617,30
571,2.4438090914335286,30
572,2.44394239237153,30
573,2.444004574773975,30
574,2.4444638532799723,30
575,2.4461446364580732,30
576,2.4463664922714594,30
577,2.4479089994124688,30
578,2.448162318948611,30
579,2.4485952144245973,30
580,2.4486941025344913,30
581,2.4497108625376685,30
582,2.451526557139015,30
583,2.4521698064504798,30
584,2.452674519263457,30
585,2.4527182870730013,30
586,2.452896312369669,30
587,2.4537128242805823,30
588,2.4537609061390993,30
589,2.4538491853317397,30
590,2.4559424700302546,30
591,2.456109310254906,30
592,2.456290873146723,30
593,2.457351034834242,30
594,2.4574840911907003,30
595,2.4581737645483677,30
596,2.4581987975740183,30
597,2.4584184502826933,30
598,2.4586213138154736,30
599,2.459342559337776,30
600,2.460731906978978,30
601,2.460856871068243,30
602,2.4608666104545245,30
603,2.4625518340622645,30
604,2.4630377957071112,30
605,2.463103517703154,30
606,2.4635388559210223,30
607,2.4645277049713292,30
608,2.464579612743093,30
609,2.46473369793351,30
610,2.465192509909623,30
611,2.4667014687504474,30
612,2.4667779641296907,30
613,2.46695771074617,30
614,2.4683484179190356,30
615,2.4685805248377832,30
616,2.4687250792557203,30
617,2.4689587165093103,30
618,2.4690625207089303,30
619,2.469465309250388,30
620,2.469978764218796,30
621,2.472121463777854,30
622,2.472170585248387,30
623,2.4721772041673087,30
624,2.472412548423411,30
625,2.4726415116078617,30
626,2.473785847777721,30
627,2.4738172046532987,30
628,2.474579349886476,30
629,2.4747894977983202,30
630,2.4747894977983202,30
631,2.475499848666545,30
632,2.4755459845116072,30
633,2.477343327971537,30
634,2.4774776023023044,30
635,2.4778658778541334,30
636,2.4783273863984467,30
637,2.478613094518653,30
638,2.479350370492963,30
639,2.479700745003997,30
640,2.4804184853057794,30
641,2.4808690069988453,30
642,2.4821602937689082,30
643,2.4827878674755843,30
644,2.4829452814746884,30
645,2.4830245557638055,30
646,2.483374424860375,30
647,2.4837608249154166,30
648,2.4837823678251154,30
649,2.484159797070713,30
650,2.4849643026470845,30
651,2.4850986769800136,30
652,2.485174066151483,30
653,2.4861260073463978,30
654,2.4861407837931133,30
655,2.489491719452373,30
656,2.489658073348014,30
657,2.4907373182234136,30
658,2.491742122218438,30
659,2.491792618404246,30
660,2.4922237221861168,30
661,2.492281424384797,30
662,2.492372883854537,30
663,2.492832909145764,30
664,2.49454868534843,30
665,2.49544902713158,30
666,2.49544991522806,30
667,2.495557429406568,30
668,2.4956858783746894,30
669,2.495731731299353,30
670,2.496690086222961,30
671,2.4970265138714294,30
672,2.49731654417431,30
673,2.497841122545868,30
674,2.4981044206855696,30
675,2.498545862331933,30
676,2.498972815661504,30
677,2.4992050232592793,30
678,2.500050527821259,30
679,2.500225984632546,30
680,2.500368298173168,30
681,2.500368298173168,30
682,2.5003798842339964,30
683,2.5017105129375636,30
684,2.501811487914988,30
685,2.50232168622059,30
686,2.5038660052419615,30
687,2.505220627629169,30
688,2.5053829511501258,30
689,2.50598258573825,30
690,2.506421844211464,30
691,2.507538105376467,30
692,2.507789644684788,30
693,2.507952510725382,30
694,2.508392450973808,30
695,2.5085205615723707,30
696,2.5100117644721074,30
697,2.51026686859002,30
698,2.51031460918753,30
699,2.510408681343717,30
700,2.510487991290582,30
701,2.5106024794006676,30
702,2.511881284980461,30
703,2.512303817445567,30
704,2.5128288761863984,30
705,2.513203512879037,30
706,2.513218535223136,30
707,2.513441285593601,30
708,2.5136088483563226,30
709,2.513917436344642,30
710,2.5144359650464505,30
711,2.5145578917136704,30
712,2.514829422380673,30
713,2.5149582323164155,30
714,2.5150502861208346,30
715,2.5153791765383495,30
716,2.5161737972577933,30
717,2.516840659894574,30
718,2.517190976448888,30
719,2.5177220106407856,30
720,2.5180485182793526,30
721,2.518411363808737,30
722,2.519059535381787,30
723,2.5195504821381878,30
724,2.519578404372173,30
725,2.5195979459501117,30
726,2.519926523437686,30
727,2.5208151728577746,30
728,2.5210237804639686,30
729,2.5221016865125034,30
730,2.5233015495298643,30
731,2.5237892473734895,30
732,2.524097967654762,30
733,2.5249757118062663,30
734,2.5257259856176946,30
735,2.5258769282388367,30
736,2.52640096057472,30
737,2.527051785353783,30
738,2.5279416955040808,30
739,2.528026713530986,30
740,2.5300788090588204,30
741,2.530535052304545,30
742,2.530747000582852,30
743,2.5309690340248663,30
744,2.5321093962449877,30
745,2.5321674399874583,30
746,2.5324372575690983,30
747,2.5325866535206356,30
748,2.5327008758668277,30
749,2.5330100197697814,30
750,2.533015225823204,30
751,2.5333251990955215,30
752,2.5335761653969975,30
753,2.5340608656527976,30
754,2.534076828635762,30
755,2.5346763925653453,30
756,2.53477773418188,30
757,2.535750028622678,30
758,2.536449958914612,30
759,2.5377440486926686,30
760,2.538081868631467,30
761,2.538194206841692,30
762,2.538914015280723,30
763,2.539193443178456,30
764,2.539212271710412,30
765,2.5394426275782656,30
766,2.539582532813613,30
767,2.54019584062624,30
768,2.5404909735177945,30
769,2.5406756048955135,30
770,2.54082900161782,30
771,2.541227279037957,30
772,2.5418333860123177,30
773,2.5421388071823885,30
774,2.5429007755859367,30
775,2.5435596540324643,30
776,2.5436325623205147,30
777,2.543734842893985,30
778,2.5441274225405928,30
779,2.5442564473756324,30
780,2.5446418309462326,30
781,2.545471645001887,30
782,2.5456221373220362,30
783,2.5457956256438607,30
784,2.545823710668359,30
785,2.546085232351326,30
786,2.54655676451657,30
787,2.5465869972927972,30
788,2.5468590029117832,30
789,2.5477179399614243,30
790,2.5479394604973344,30
791,2.5487515151241436,30
792,2.5490258425480015,30
793,2.549341221102988,30
794,2.5500834208557084,30
795,2.5504630139751217,30
796,2.554045707977109,30
797,2.555161781327289,30
798,2.55582892765805,30
799,2.555939812555946,30
800,2.557590092626811,30
801,2.5580117686274635,30
802,2.5583933431143104,30
803,2.5589677998395004,30
804,2.5592701273689733,30
805,2.5596565008617675,30
806,2.5603269906134876,30
807,2.5614373265224355,30
808,2.562540531288425,30
809,2.563033749112143,30
810,2.564071587229826,30
811,2.5649889571159115,30
812,2.565327483025918,30
813,2.56575380556307,30
814,2.5661925355707864,30
815,2.566437459067329,30
816,2.5667552495115453,30
817,2.5673089044273802,30
818,2.567836195248392,30
819,2.568238413700892,30
820,2.5685241576655002,30
821,2.568853473707524,30
822,2.569177028388455,30
823,2.569330413460812,30
824,2.569736089174494,30
825,2.570582116933479,30
826,2.5708639994479707,30
827,2.57100503097209,30
828,2.5710857065497796,30
829,2.571341944660692,30
830,2.571486658313488,30
831,2.571836352040743,30
832,2.571838920688082,30
833,2.5721317012180536,30
834,2.572253920185961,30
835,2.5725605779053393,30
836,2.5728209584504023,30
837,2.573238452894706,30
838,2.573550817941464,30
839,2.57402903301594,30
840,2.574543583220493,30
841,2.574743068245359,30
842,2.5750814691125616,30
843,2.5755575999217175,30
844,2.5764373437794954,30
845,2.5765894210838187,30
846,2.577807063033137,30
847,2.578041438838576,30
848,2.5783688633763453,30
849,2.57861182630783,30
850,2.579312026987867,30
851,2.5808362845633512,30
852,2.580866586179204,30
853,2.5809187583563715,30
854,2.5813315161405037,30
855,2.581760104375241,30
856,2.581821063189237,30
857,2.5826182667454343,30
858,2.5828495349237035,30
859,2.5833363746653575,30
860,2.5851287828183147,30
861,2.5854883283305385,30
862,2.5864903250961673,30
863,2.586697555139544,30
864,2.5879749088387585,30
865,2.5886206073777784,30
866,2.5891503967905742,30
867,2.5893850991840304,30
868,2.5904715999224543,30
869,2.5919762088566647,30
870,2.5919866687497386,30
871,2.5924897154058355,30
872,2.5928851295853206,30
873,2.5934990937747573,30
874,2.5935715148431138,30
875,2.5942970063399864,30
876,2.5966389123773093,30
877,2.5969936762019086,30
878,2.5974109952062565,30
879,2.5976144998614066,30
880,2.5994986735251873,30
881,2.5995188964210763,30
882,2.5997234133051026,30
883,2.599927848720395,30
884,2.6003807979207356,30
885,2.600463430422241,30
886,2.600990219673218,30
887,2.6013590647157336,30
888,2.602187207613447,30
889,2.60222475301594,30
890,2.6024064635449715,30
891,2.603387840336139,30
892,2.6034298593651153,30
893,2.603714317860755,30
894,2.6048564139765484,30
895,2.6051003201203535,30
896,2.6055827247727374,30
897,2.605590196819854,30
898,2.605658371133238,30
899,2.606641457931068,30
900,2.6066478482670634,30
901,2.606962090893296,30
902,2.607043866653715,30
903,2.6076839288082994,30
904,2.6082683781899307,30
905,2.608798930538721,30
906,2.609874609360967,30
907,2.609951835219764,30
908,2.6105154889708153,30
909,2.6107026476904442,30
910,2.6109877362108476,30
911,2.6114804096695736,30
912,2.6119057485375574,30
913,2.6120450754321403,30
914,2.6121849717642633,30
915,2.6133104050201807,30
916,2.613693029057892,30
917,2.613781091932783,30
918,2.6145242526795913,30
919,2.614533893412264,30
920,2.6158112456065568,30
921,2.6174164923847223,30
922,2.6175995361750446,30
923,2.61774872778946,30
924,2.619292967211113,30
925,2.619574903808056,30
926,2.6198171101848318,30
927,2.6198412121773846,30
928,2.620186379357594,30
929,2.620533767448523,30
930,2.620766182871476,30
931,2.6213339619490053,30
932,2.621574131623875,30
933,2.621902165408606,30
934,2.6221433215004977,30
935,2.622401589825502,30
936,2.6240100949408545,30
937,2.6241238435122365,30
938,2.624215741475672,30
939,2.624984131369649,30
940,2.6252385272094494,30
941,2.625572430709569,30
942,2.6261144365256746,30
943,2.627265279111294,30
944,2.6288319877380206,30
945,2.629601334468391,30
946,2.6297030003782766,30
947,2.629738444058274,30
948,2.631014186614433,30
949,2.631177247173591,30
950,2.6343514850236116,30
951,2.6352008632686474,30
952,2.635357152204576,30
953,2.635899494946797,30
954,2.636584937447168,30
955,2.6367081673934454,30
956,2.6371913382973013,30
957,2.6372200247608863,30
958,2.637222510158284,30
959,2.6373625372215463,30
960,2.637997158343258,30
961,2.638222331032774,30
962,2.6386100786285196,30
963,2.6387266037640016,30
964,2.638833228604829,30
965,2.6388738558535207,30
966,2.6389198670382505,30
967,2.6389402472733834,30
968,2.6389402472733834,30
969,2.6392396215521576,30
970,2.6394320089120344,30
971,2.640335897068636,30
972,2.640661144983122,30
973,2.64120965033284,30
974,2.6412216911549553,30
975,2.641806532037781,30
976,2.6418110904788756,30
977,2.6419094002760777,30
978,2.6420199811203937,30
979,2.6429523595302222,30
980,2.643258756831851,30
981,2.6444713141206635,30
982,2.646721210715523,30
983,2.6469166701089444,30
984,2.6472679134645207,30
985,2.6474865045830915,30
986,2.6484485649659164,30
987,2.6487663839773035,30
988,2.6499936538487394,30
989,2.6500205666457837,30
990,2.651390941104893,30
991,2.6516865012797486,30
992,2.6517692122100502,30
993,2.6520956480248006,30
994,2.652297275481902,30
995,2.6526964595192846,30
996,2.654069291927061,30
997,2.6544546483988767,30
998,2.655037241327165,30
999,2.6552667958728176,30
1000,2.65549972442384,30
1001,2.6555351530063214,30
1002,2.656077828181776,30
1003,2.657370802646264,30
1004,2.657582977457661,30
1005,2.6582290799121977,30
1006,2.6595740335012916,30
1007,2.6609983933888954,30
1008,2.661046118212914,30
1009,2.66126345022846,30
1010,2.662715328566817,30
1011,2.6628516043767743,30
1012,2.6637470311861584,30
1013,2.6638058212394653,30
1014,2.6649412721017756,30
1015,2.664942808535025,30
1016,2.665193778196997,30
1017,2.665740249324974,30
1018,2.6659470475008535,30
1019,2.66614236789013,30
1020,2.6662457592490605,30
1021,2.666728842877451,30
1022,2.6671147492426877,30
1023,2.6676069363736916,30
1024,2.668161423228313,30
1025,2.6683302756091285,30
1026,2.6684700496419285,30
1027,2.6689447654946923,30
1028,2.6690537405102304,30
1029,2.6699892400711214,30
1030,2.670842358116179,30
1031,2.6711008622353045,30
1032,2.6724711662586835,30
1033,2.673366483024618,30
1034,2.67366703186941,30
1035,2.67471796220275,30
1036,2.6747222007204092,30
1037,2.6749690152425165,30
1038,2.675064259086709,30
1039,2.6767118393460088,30
1040,2.677467525005772,30
1041,2.677719118078901,30
1042,2.6779518123495656,30
1043,2.677958001458891,30
1044,2.6781712436800724,30
1045,2.6787825293570693,30
1046,2.679263458372984,30
1047,2.6792955248231562,30
1048,2.6793358503426155,30
1049,2.679917659247285,30
1050,2.68304521882608,30
1051,2.6832711678701866,30
1052,2.6833269198701766,30
1053,2.684422060694565,30
1054,2.684877498895817,30
1055,2.6850034667448006,30
1056,2.68535587295909,30
1057,2.6855168346401896,30
1058,2.6863037919441934,30
1059,2.6866015050402887,30
1060,2.6875833369916733,30
1061,2.688123436233303,30
1062,2.6881509304759446,30
1063,2.688457302576913,30
1064,2.69133831418028,30
1065,2.69202482656087,30
1066,2.6923843493711903,30
1067,2.6927609107268973,30
1068,2.69349236014888,30
1069,2.6943712621253493,30
1070,2.6947205476059644,30
1071,2.695092574970611,30
1072,2.695131044732699,30
1073,2.6951769193444624,30
1074,2.6954559773366222,30
1075,2.696101455092072,30
1076,2.6970153875115876,30
1077,2.697081589823619,30
1078,2.6980371809683508,30
1079,2.6997662968743787,30
1080,2.699846237142639,30
1081,2.699924606358738,30
1082,2.700226680701976,30
1083,2.7002607598675685,30
1084,2.7013967746081287,30
1085,2.7014891870778595,30
1086,2.7017568236094665,30
1087,2.7017843457838957,30
1088,2.702085243254381,30
1089,2.7022746264897317,30
1090,2.705069702555436,30
1091,2.705497406555366,30
1092,2.7081771018651533,30
1093,2.7082429566165978,30
1094,2.7086465802273025,30
1095,2.7093519757086075,30
1096,2.7101737387105365,30
1097,2.7107356941688874,30
1098,2.7108560970962423,30
1099,2.7110056473823514,30
1100,2.7115678993849324,30
1101,2.711608822366987,30
